id,ts,packet_nbr,gnss_lon,gnss_lat,gnss_alt,gnss_vertical_speed,N2_pressure,fuel_pressure,LOX_pressure,fuel_inj_pressure,chamber_pressure,lox_inj_pressure,N2_temp,LOX_temp,LOX_inj_temp,lpb_voltage,lpb_current,hpb_voltage,hpb_current,av_fc_temp,ambient_temp,engine_state,av_state,cam_rec
30814,2025-09-14T10:39:03.696Z,21934,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30815,2025-09-14T10:39:03.859Z,21935,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30816,2025-09-14T10:39:04.047Z,21936,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30818,2025-09-14T10:39:04.428Z,21938,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30819,2025-09-14T10:39:04.614Z,21939,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30821,2025-09-14T10:39:05.011Z,21941,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30822,2025-09-14T10:39:05.178Z,21942,6.71435546875,46.5364990234375,810,0,134,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30824,2025-09-14T10:39:05.559Z,21944,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30825,2025-09-14T10:39:05.752Z,21945,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30826,2025-09-14T10:39:05.938Z,21946,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30827,2025-09-14T10:39:06.133Z,21947,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30828,2025-09-14T10:39:06.303Z,21948,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30829,2025-09-14T10:39:06.493Z,21949,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30830,2025-09-14T10:39:06.684Z,21950,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30831,2025-09-14T10:39:06.844Z,21951,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30832,2025-09-14T10:39:07.033Z,21952,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30833,2025-09-14T10:39:07.203Z,21953,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30834,2025-09-14T10:39:07.393Z,21954,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30835,2025-09-14T10:39:07.582Z,21955,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30836,2025-09-14T10:39:07.771Z,21956,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30837,2025-09-14T10:39:07.964Z,21957,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30838,2025-09-14T10:39:08.154Z,21958,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30839,2025-09-14T10:39:08.341Z,21959,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30840,2025-09-14T10:39:08.500Z,21960,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30841,2025-09-14T10:39:08.691Z,21961,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30842,2025-09-14T10:39:08.882Z,21962,6.71435546875,46.5364990234375,810,0,136,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30843,2025-09-14T10:39:09.074Z,21963,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30844,2025-09-14T10:39:09.273Z,21964,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,0,3.875,0,0,0,54,0,48,2,0
30845,2025-09-14T10:39:09.458Z,21965,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30846,2025-09-14T10:39:09.628Z,21966,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30847,2025-09-14T10:39:09.820Z,21967,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30848,2025-09-14T10:39:10.007Z,21968,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30849,2025-09-14T10:39:10.196Z,21969,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30850,2025-09-14T10:39:10.353Z,21970,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30851,2025-09-14T10:39:10.512Z,21971,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30852,2025-09-14T10:39:10.699Z,21972,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30853,2025-09-14T10:39:10.894Z,21973,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30854,2025-09-14T10:39:11.086Z,21974,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30855,2025-09-14T10:39:11.273Z,21975,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30856,2025-09-14T10:39:11.436Z,21976,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30857,2025-09-14T10:39:11.631Z,21977,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30858,2025-09-14T10:39:11.813Z,21978,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30859,2025-09-14T10:39:12.004Z,21979,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30860,2025-09-14T10:39:12.162Z,21980,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30861,2025-09-14T10:39:12.352Z,21981,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30862,2025-09-14T10:39:12.542Z,21982,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30863,2025-09-14T10:39:12.732Z,21983,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30864,2025-09-14T10:39:12.922Z,21984,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30865,2025-09-14T10:39:13.081Z,21985,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30866,2025-09-14T10:39:13.240Z,21986,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30867,2025-09-14T10:39:13.428Z,21987,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30868,2025-09-14T10:39:13.631Z,21988,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30869,2025-09-14T10:39:13.792Z,21989,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30870,2025-09-14T10:39:13.959Z,21990,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30871,2025-09-14T10:39:14.136Z,21991,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,4,0,0,0,54,0,48,2,0
30872,2025-09-14T10:39:14.296Z,21992,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30873,2025-09-14T10:39:14.493Z,21993,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30874,2025-09-14T10:39:14.664Z,21994,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30875,2025-09-14T10:39:14.827Z,21995,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30876,2025-09-14T10:39:14.991Z,21996,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30877,2025-09-14T10:39:15.156Z,21997,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30878,2025-09-14T10:39:15.317Z,21998,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30879,2025-09-14T10:39:15.507Z,21999,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30880,2025-09-14T10:39:15.677Z,22000,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30881,2025-09-14T10:39:15.854Z,22001,6.71435546875,46.5364990234375,810,0,138,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30882,2025-09-14T10:39:16.014Z,22002,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30883,2025-09-14T10:39:16.186Z,22003,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30884,2025-09-14T10:39:16.407Z,22004,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30885,2025-09-14T10:39:16.581Z,22005,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30886,2025-09-14T10:39:16.751Z,22006,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30887,2025-09-14T10:39:16.921Z,22007,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30888,2025-09-14T10:39:17.086Z,22008,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30889,2025-09-14T10:39:17.315Z,22009,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30890,2025-09-14T10:39:17.511Z,22010,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30891,2025-09-14T10:39:17.671Z,22011,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30892,2025-09-14T10:39:17.833Z,22012,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30893,2025-09-14T10:39:18.009Z,22013,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30894,2025-09-14T10:39:18.239Z,22014,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30895,2025-09-14T10:39:18.410Z,22015,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30896,2025-09-14T10:39:18.581Z,22016,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30897,2025-09-14T10:39:18.738Z,22017,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30898,2025-09-14T10:39:18.909Z,22018,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30899,2025-09-14T10:39:19.149Z,22019,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30900,2025-09-14T10:39:19.339Z,22020,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30901,2025-09-14T10:39:19.519Z,22021,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30902,2025-09-14T10:39:19.704Z,22022,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30903,2025-09-14T10:39:19.878Z,22023,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,0,3.75,0,0,0,54,0,48,2,0
30904,2025-09-14T10:39:20.080Z,22024,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30905,2025-09-14T10:39:20.257Z,22025,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30906,2025-09-14T10:39:20.427Z,22026,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30907,2025-09-14T10:39:20.593Z,22027,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30908,2025-09-14T10:39:20.764Z,22028,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30909,2025-09-14T10:39:21.048Z,22029,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30910,2025-09-14T10:39:21.224Z,22030,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,22,3.875,0,0,0,54,0,48,2,0
30911,2025-09-14T10:39:21.393Z,22031,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30912,2025-09-14T10:39:21.560Z,22032,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30913,2025-09-14T10:39:21.729Z,22033,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,0,3.75,0,0,0,54,0,48,2,0
30914,2025-09-14T10:39:21.902Z,22034,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30915,2025-09-14T10:39:22.076Z,22035,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30916,2025-09-14T10:39:22.249Z,22036,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30917,2025-09-14T10:39:22.419Z,22037,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30918,2025-09-14T10:39:22.595Z,22038,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30919,2025-09-14T10:39:22.804Z,22039,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30920,2025-09-14T10:39:22.976Z,22040,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30921,2025-09-14T10:39:23.148Z,22041,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30922,2025-09-14T10:39:23.324Z,22042,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30923,2025-09-14T10:39:23.498Z,22043,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30924,2025-09-14T10:39:23.710Z,22044,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30925,2025-09-14T10:39:23.888Z,22045,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30926,2025-09-14T10:39:24.054Z,22046,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30927,2025-09-14T10:39:24.221Z,22047,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30928,2025-09-14T10:39:24.388Z,22048,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30929,2025-09-14T10:39:24.625Z,22049,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30930,2025-09-14T10:39:24.794Z,22050,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30931,2025-09-14T10:39:24.961Z,22051,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30932,2025-09-14T10:39:25.131Z,22052,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30933,2025-09-14T10:39:25.302Z,22053,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30934,2025-09-14T10:39:25.501Z,22054,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30935,2025-09-14T10:39:25.680Z,22055,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30936,2025-09-14T10:39:25.850Z,22056,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30937,2025-09-14T10:39:26.022Z,22057,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30938,2025-09-14T10:39:26.195Z,22058,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30939,2025-09-14T10:39:26.368Z,22059,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30940,2025-09-14T10:39:26.533Z,22060,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30941,2025-09-14T10:39:26.705Z,22061,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30942,2025-09-14T10:39:26.881Z,22062,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30943,2025-09-14T10:39:27.054Z,22063,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30944,2025-09-14T10:39:27.229Z,22064,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30945,2025-09-14T10:39:27.405Z,22065,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30946,2025-09-14T10:39:27.597Z,22066,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30947,2025-09-14T10:39:27.763Z,22067,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30948,2025-09-14T10:39:27.934Z,22068,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30949,2025-09-14T10:39:28.102Z,22069,6.71435546875,46.5364990234375,810,0,140,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30950,2025-09-14T10:39:28.305Z,22070,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30951,2025-09-14T10:39:28.474Z,22071,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,0,3.75,0,0,0,54,0,48,2,0
30952,2025-09-14T10:39:28.641Z,22072,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30953,2025-09-14T10:39:28.808Z,22073,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30954,2025-09-14T10:39:28.980Z,22074,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30955,2025-09-14T10:39:29.218Z,22075,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30956,2025-09-14T10:39:29.395Z,22076,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30957,2025-09-14T10:39:29.575Z,22077,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30958,2025-09-14T10:39:29.744Z,22078,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30959,2025-09-14T10:39:29.917Z,22079,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30960,2025-09-14T10:39:30.125Z,22080,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30961,2025-09-14T10:39:30.296Z,22081,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30962,2025-09-14T10:39:30.473Z,22082,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30963,2025-09-14T10:39:30.644Z,22083,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30964,2025-09-14T10:39:30.820Z,22084,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30965,2025-09-14T10:39:31.075Z,22085,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30966,2025-09-14T10:39:31.247Z,22086,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30967,2025-09-14T10:39:31.429Z,22087,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30968,2025-09-14T10:39:31.594Z,22088,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30969,2025-09-14T10:39:31.760Z,22089,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30970,2025-09-14T10:39:31.931Z,22090,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,22,3.75,0,0,0,54,0,48,2,0
30971,2025-09-14T10:39:32.099Z,22091,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30972,2025-09-14T10:39:32.265Z,22092,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30973,2025-09-14T10:39:32.435Z,22093,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30974,2025-09-14T10:39:32.608Z,22094,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30975,2025-09-14T10:39:32.839Z,22095,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30976,2025-09-14T10:39:33.008Z,22096,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30977,2025-09-14T10:39:33.175Z,22097,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30978,2025-09-14T10:39:33.356Z,22098,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30979,2025-09-14T10:39:33.528Z,22099,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30980,2025-09-14T10:39:33.772Z,22100,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,127.900001525879,24,24,24,3.75,0,0,0,54,0,48,2,0
30981,2025-09-14T10:39:33.943Z,22101,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
30982,2025-09-14T10:39:34.115Z,22102,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30983,2025-09-14T10:39:34.287Z,22103,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30984,2025-09-14T10:39:34.457Z,22104,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30985,2025-09-14T10:39:34.702Z,22105,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.75,0,0,0,54,0,48,2,0
30986,2025-09-14T10:39:34.875Z,22106,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,127.900001525879,24,24,24,3.875,0,0,0,54,0,48,2,0
30987,2025-09-14T10:39:35.052Z,22107,6.71435546875,46.5364990234375,810,0,142,0,0,0,0,0,24,24,24,3.875,0,0,0,54,0,48,2,0
